waveform	[0]		[1]	
t0	2018-03-21  12:25:29,265133		2018-03-21  12:25:29,265133	
delta t	2,000000E-6		2,000000E-6	

time[0]	Y[0]	time[1]	Y[1]
2018-03-21  12:25:29,265191	5,411505E-1	2018-03-21  12:25:29,265191	2,904808E-1
2018-03-21  12:25:29,265193	5,411505E-1	2018-03-21  12:25:29,265193	2,946902E-1
2018-03-21  12:25:29,265195	5,411505E-1	2018-03-21  12:25:29,265195	3,031090E-1
2018-03-21  12:25:29,265197	5,411505E-1	2018-03-21  12:25:29,265197	3,073183E-1
2018-03-21  12:25:29,265199	5,411505E-1	2018-03-21  12:25:29,265199	3,115277E-1
2018-03-21  12:25:29,265201	5,411505E-1	2018-03-21  12:25:29,265201	3,115277E-1
2018-03-21  12:25:29,265203	5,411505E-1	2018-03-21  12:25:29,265203	3,157371E-1
2018-03-21  12:25:29,265205	5,411505E-1	2018-03-21  12:25:29,265205	3,199465E-1
2018-03-21  12:25:29,265207	5,411505E-1	2018-03-21  12:25:29,265207	3,283652E-1
2018-03-21  12:25:29,265209	5,411505E-1	2018-03-21  12:25:29,265209	3,283652E-1
2018-03-21  12:25:29,265211	5,411505E-1	2018-03-21  12:25:29,265211	3,325746E-1
2018-03-21  12:25:29,265213	5,411505E-1	2018-03-21  12:25:29,265213	3,325746E-1
2018-03-21  12:25:29,265215	5,411505E-1	2018-03-21  12:25:29,265215	3,367840E-1
2018-03-21  12:25:29,265217	5,411505E-1	2018-03-21  12:25:29,265217	3,409934E-1
2018-03-21  12:25:29,265219	5,411505E-1	2018-03-21  12:25:29,265219	3,452028E-1
2018-03-21  12:25:29,265221	5,411505E-1	2018-03-21  12:25:29,265221	3,494121E-1
2018-03-21  12:25:29,265223	5,411505E-1	2018-03-21  12:25:29,265223	3,494121E-1
2018-03-21  12:25:29,265225	5,411505E-1	2018-03-21  12:25:29,265225	3,536215E-1
2018-03-21  12:25:29,265227	5,411505E-1	2018-03-21  12:25:29,265227	3,536215E-1
2018-03-21  12:25:29,265229	5,411505E-1	2018-03-21  12:25:29,265229	3,620403E-1
2018-03-21  12:25:29,265231	5,411505E-1	2018-03-21  12:25:29,265231	3,620403E-1
2018-03-21  12:25:29,265233	5,411505E-1	2018-03-21  12:25:29,265233	3,662497E-1
2018-03-21  12:25:29,265235	5,411505E-1	2018-03-21  12:25:29,265235	3,704590E-1
2018-03-21  12:25:29,265237	5,411505E-1	2018-03-21  12:25:29,265237	3,704590E-1
2018-03-21  12:25:29,265239	5,411505E-1	2018-03-21  12:25:29,265239	3,788778E-1
2018-03-21  12:25:29,265241	5,411505E-1	2018-03-21  12:25:29,265241	3,788778E-1
2018-03-21  12:25:29,265243	5,411505E-1	2018-03-21  12:25:29,265243	3,788778E-1
2018-03-21  12:25:29,265245	5,411505E-1	2018-03-21  12:25:29,265245	3,872965E-1
2018-03-21  12:25:29,265247	5,411505E-1	2018-03-21  12:25:29,265247	3,915059E-1
2018-03-21  12:25:29,265249	5,411505E-1	2018-03-21  12:25:29,265249	3,957153E-1
2018-03-21  12:25:29,265251	5,411505E-1	2018-03-21  12:25:29,265251	3,999247E-1
2018-03-21  12:25:29,265253	5,411505E-1	2018-03-21  12:25:29,265253	3,999247E-1
2018-03-21  12:25:29,265255	5,411505E-1	2018-03-21  12:25:29,265255	4,041341E-1
2018-03-21  12:25:29,265257	5,411505E-1	2018-03-21  12:25:29,265257	4,125528E-1
2018-03-21  12:25:29,265259	5,411505E-1	2018-03-21  12:25:29,265259	4,125528E-1
2018-03-21  12:25:29,265261	5,411505E-1	2018-03-21  12:25:29,265261	4,125528E-1
2018-03-21  12:25:29,265263	5,411505E-1	2018-03-21  12:25:29,265263	4,209716E-1
2018-03-21  12:25:29,265265	5,411505E-1	2018-03-21  12:25:29,265265	4,167622E-1
2018-03-21  12:25:29,265267	5,411505E-1	2018-03-21  12:25:29,265267	4,251810E-1
2018-03-21  12:25:29,265269	5,411505E-1	2018-03-21  12:25:29,265269	4,251810E-1
2018-03-21  12:25:29,265271	5,411505E-1	2018-03-21  12:25:29,265271	4,293903E-1
2018-03-21  12:25:29,265273	5,411505E-1	2018-03-21  12:25:29,265273	4,335997E-1
2018-03-21  12:25:29,265275	5,411505E-1	2018-03-21  12:25:29,265275	4,378091E-1
2018-03-21  12:25:29,265277	5,411505E-1	2018-03-21  12:25:29,265277	4,378091E-1
2018-03-21  12:25:29,265279	5,411505E-1	2018-03-21  12:25:29,265279	4,378091E-1
2018-03-21  12:25:29,265281	5,411505E-1	2018-03-21  12:25:29,265281	4,420185E-1
2018-03-21  12:25:29,265283	5,411505E-1	2018-03-21  12:25:29,265283	4,504372E-1
2018-03-21  12:25:29,265285	5,411505E-1	2018-03-21  12:25:29,265285	4,504372E-1
2018-03-21  12:25:29,265287	5,411505E-1	2018-03-21  12:25:29,265287	4,546466E-1
2018-03-21  12:25:29,265289	5,411505E-1	2018-03-21  12:25:29,265289	4,546466E-1
2018-03-21  12:25:29,265291	5,411505E-1	2018-03-21  12:25:29,265291	4,546466E-1
2018-03-21  12:25:29,265293	5,411505E-1	2018-03-21  12:25:29,265293	4,588560E-1
2018-03-21  12:25:29,265295	5,411505E-1	2018-03-21  12:25:29,265295	4,630654E-1
2018-03-21  12:25:29,265297	5,411505E-1	2018-03-21  12:25:29,265297	4,672748E-1
2018-03-21  12:25:29,265299	5,411505E-1	2018-03-21  12:25:29,265299	4,630654E-1
2018-03-21  12:25:29,265301	5,070245E-1	2018-03-21  12:25:29,265301	4,630654E-1
2018-03-21  12:25:29,265303	4,984929E-1	2018-03-21  12:25:29,265303	4,588560E-1
2018-03-21  12:25:29,265305	5,027587E-1	2018-03-21  12:25:29,265305	4,588560E-1
2018-03-21  12:25:29,265307	4,984929E-1	2018-03-21  12:25:29,265307	4,504372E-1
2018-03-21  12:25:29,265309	4,984929E-1	2018-03-21  12:25:29,265309	4,462279E-1
2018-03-21  12:25:29,265311	4,942272E-1	2018-03-21  12:25:29,265311	4,462279E-1
2018-03-21  12:25:29,265313	4,899614E-1	2018-03-21  12:25:29,265313	4,420185E-1
2018-03-21  12:25:29,265315	4,856957E-1	2018-03-21  12:25:29,265315	4,420185E-1
2018-03-21  12:25:29,265317	4,942272E-1	2018-03-21  12:25:29,265317	4,378091E-1
2018-03-21  12:25:29,265319	4,899614E-1	2018-03-21  12:25:29,265319	4,335997E-1
2018-03-21  12:25:29,265321	4,856957E-1	2018-03-21  12:25:29,265321	4,293903E-1
2018-03-21  12:25:29,265323	4,771642E-1	2018-03-21  12:25:29,265323	4,251810E-1
2018-03-21  12:25:29,265325	4,856957E-1	2018-03-21  12:25:29,265325	4,251810E-1
2018-03-21  12:25:29,265327	4,856957E-1	2018-03-21  12:25:29,265327	4,209716E-1
2018-03-21  12:25:29,265329	4,814299E-1	2018-03-21  12:25:29,265329	4,167622E-1
2018-03-21  12:25:29,265331	4,899614E-1	2018-03-21  12:25:29,265331	4,125528E-1
2018-03-21  12:25:29,265333	4,856957E-1	2018-03-21  12:25:29,265333	4,125528E-1
2018-03-21  12:25:29,265335	4,856957E-1	2018-03-21  12:25:29,265335	4,083434E-1
2018-03-21  12:25:29,265337	4,856957E-1	2018-03-21  12:25:29,265337	4,083434E-1
2018-03-21  12:25:29,265339	4,856957E-1	2018-03-21  12:25:29,265339	4,041341E-1
2018-03-21  12:25:29,265341	4,899614E-1	2018-03-21  12:25:29,265341	3,999247E-1
2018-03-21  12:25:29,265343	4,856957E-1	2018-03-21  12:25:29,265343	3,957153E-1
2018-03-21  12:25:29,265345	4,771642E-1	2018-03-21  12:25:29,265345	3,999247E-1
2018-03-21  12:25:29,265347	4,814299E-1	2018-03-21  12:25:29,265347	3,957153E-1
2018-03-21  12:25:29,265349	4,856957E-1	2018-03-21  12:25:29,265349	3,915059E-1
2018-03-21  12:25:29,265351	4,899614E-1	2018-03-21  12:25:29,265351	3,872965E-1
2018-03-21  12:25:29,265353	4,771642E-1	2018-03-21  12:25:29,265353	3,830872E-1
2018-03-21  12:25:29,265355	4,728984E-1	2018-03-21  12:25:29,265355	3,830872E-1
2018-03-21  12:25:29,265357	4,728984E-1	2018-03-21  12:25:29,265357	3,788778E-1
2018-03-21  12:25:29,265359	4,814299E-1	2018-03-21  12:25:29,265359	3,746684E-1
2018-03-21  12:25:29,265361	4,814299E-1	2018-03-21  12:25:29,265361	3,704590E-1
2018-03-21  12:25:29,265363	4,771642E-1	2018-03-21  12:25:29,265363	3,704590E-1
2018-03-21  12:25:29,265365	4,771642E-1	2018-03-21  12:25:29,265365	3,662497E-1
2018-03-21  12:25:29,265367	4,728984E-1	2018-03-21  12:25:29,265367	3,662497E-1
2018-03-21  12:25:29,265369	4,771642E-1	2018-03-21  12:25:29,265369	3,662497E-1
2018-03-21  12:25:29,265371	4,899614E-1	2018-03-21  12:25:29,265371	3,620403E-1
2018-03-21  12:25:29,265373	4,728984E-1	2018-03-21  12:25:29,265373	3,578309E-1
2018-03-21  12:25:29,265375	4,814299E-1	2018-03-21  12:25:29,265375	3,536215E-1
2018-03-21  12:25:29,265377	4,728984E-1	2018-03-21  12:25:29,265377	3,536215E-1
2018-03-21  12:25:29,265379	4,728984E-1	2018-03-21  12:25:29,265379	3,494121E-1
2018-03-21  12:25:29,265381	4,728984E-1	2018-03-21  12:25:29,265381	3,452028E-1
2018-03-21  12:25:29,265383	4,728984E-1	2018-03-21  12:25:29,265383	3,452028E-1
2018-03-21  12:25:29,265385	4,728984E-1	2018-03-21  12:25:29,265385	3,367840E-1
2018-03-21  12:25:29,265387	4,643669E-1	2018-03-21  12:25:29,265387	3,367840E-1
2018-03-21  12:25:29,265389	4,686327E-1	2018-03-21  12:25:29,265389	3,325746E-1
2018-03-21  12:25:29,265391	4,771642E-1	2018-03-21  12:25:29,265391	3,325746E-1
2018-03-21  12:25:29,265393	4,728984E-1	2018-03-21  12:25:29,265393	3,283652E-1
2018-03-21  12:25:29,265395	4,728984E-1	2018-03-21  12:25:29,265395	3,283652E-1
2018-03-21  12:25:29,265397	4,686327E-1	2018-03-21  12:25:29,265397	3,241559E-1
2018-03-21  12:25:29,265399	4,728984E-1	2018-03-21  12:25:29,265399	3,199465E-1
2018-03-21  12:25:29,265401	4,728984E-1	2018-03-21  12:25:29,265401	3,199465E-1
2018-03-21  12:25:29,265403	4,771642E-1	2018-03-21  12:25:29,265403	3,199465E-1
2018-03-21  12:25:29,265405	4,728984E-1	2018-03-21  12:25:29,265405	3,157371E-1
2018-03-21  12:25:29,265407	4,643669E-1	2018-03-21  12:25:29,265407	3,115277E-1
2018-03-21  12:25:29,265409	4,601012E-1	2018-03-21  12:25:29,265409	3,115277E-1
2018-03-21  12:25:29,265411	4,643669E-1	2018-03-21  12:25:29,265411	3,073183E-1
2018-03-21  12:25:29,265413	4,728984E-1	2018-03-21  12:25:29,265413	3,073183E-1
2018-03-21  12:25:29,265415	4,643669E-1	2018-03-21  12:25:29,265415	2,988996E-1
2018-03-21  12:25:29,265417	4,643669E-1	2018-03-21  12:25:29,265417	3,031090E-1
2018-03-21  12:25:29,265419	4,686327E-1	2018-03-21  12:25:29,265419	2,988996E-1
2018-03-21  12:25:29,265421	4,643669E-1	2018-03-21  12:25:29,265421	2,946902E-1
2018-03-21  12:25:29,265423	4,686327E-1	2018-03-21  12:25:29,265423	2,946902E-1
2018-03-21  12:25:29,265425	4,686327E-1	2018-03-21  12:25:29,265425	2,862714E-1
2018-03-21  12:25:29,265427	4,643669E-1	2018-03-21  12:25:29,265427	2,904808E-1
2018-03-21  12:25:29,265429	4,558354E-1	2018-03-21  12:25:29,265429	2,862714E-1
2018-03-21  12:25:29,265431	4,643669E-1	2018-03-21  12:25:29,265431	2,862714E-1
2018-03-21  12:25:29,265433	4,643669E-1	2018-03-21  12:25:29,265433	2,820621E-1
2018-03-21  12:25:29,265435	4,558354E-1	2018-03-21  12:25:29,265435	2,736433E-1
2018-03-21  12:25:29,265437	4,601012E-1	2018-03-21  12:25:29,265437	2,778527E-1
2018-03-21  12:25:29,265439	4,558354E-1	2018-03-21  12:25:29,265439	2,736433E-1
2018-03-21  12:25:29,265441	4,601012E-1	2018-03-21  12:25:29,265441	2,736433E-1
2018-03-21  12:25:29,265443	4,558354E-1	2018-03-21  12:25:29,265443	2,652246E-1
2018-03-21  12:25:29,265445	4,643669E-1	2018-03-21  12:25:29,265445	2,652246E-1
2018-03-21  12:25:29,265447	4,601012E-1	2018-03-21  12:25:29,265447	2,610152E-1
2018-03-21  12:25:29,265449	4,558354E-1	2018-03-21  12:25:29,265449	2,610152E-1
2018-03-21  12:25:29,265451	4,558354E-1	2018-03-21  12:25:29,265451	2,610152E-1
2018-03-21  12:25:29,265453	4,601012E-1	2018-03-21  12:25:29,265453	2,525964E-1
2018-03-21  12:25:29,265455	4,643669E-1	2018-03-21  12:25:29,265455	2,525964E-1
2018-03-21  12:25:29,265457	4,643669E-1	2018-03-21  12:25:29,265457	2,525964E-1
2018-03-21  12:25:29,265459	4,558354E-1	2018-03-21  12:25:29,265459	2,483870E-1
2018-03-21  12:25:29,265461	4,601012E-1	2018-03-21  12:25:29,265461	2,483870E-1
2018-03-21  12:25:29,265463	4,643669E-1	2018-03-21  12:25:29,265463	2,441777E-1
2018-03-21  12:25:29,265465	4,643669E-1	2018-03-21  12:25:29,265465	2,441777E-1
2018-03-21  12:25:29,265467	4,601012E-1	2018-03-21  12:25:29,265467	2,399683E-1
2018-03-21  12:25:29,265469	4,558354E-1	2018-03-21  12:25:29,265469	2,399683E-1
2018-03-21  12:25:29,265471	4,558354E-1	2018-03-21  12:25:29,265471	2,357589E-1
2018-03-21  12:25:29,265473	4,558354E-1	2018-03-21  12:25:29,265473	2,315495E-1
2018-03-21  12:25:29,265475	4,643669E-1	2018-03-21  12:25:29,265475	2,315495E-1
2018-03-21  12:25:29,265477	4,558354E-1	2018-03-21  12:25:29,265477	2,273401E-1
2018-03-21  12:25:29,265479	4,558354E-1	2018-03-21  12:25:29,265479	2,273401E-1
2018-03-21  12:25:29,265481	4,558354E-1	2018-03-21  12:25:29,265481	2,231308E-1
2018-03-21  12:25:29,265483	4,515696E-1	2018-03-21  12:25:29,265483	2,189214E-1
2018-03-21  12:25:29,265485	4,558354E-1	2018-03-21  12:25:29,265485	2,189214E-1
2018-03-21  12:25:29,265487	4,601012E-1	2018-03-21  12:25:29,265487	2,189214E-1
2018-03-21  12:25:29,265489	4,558354E-1	2018-03-21  12:25:29,265489	2,147120E-1
2018-03-21  12:25:29,265491	4,515696E-1	2018-03-21  12:25:29,265491	2,147120E-1
2018-03-21  12:25:29,265493	4,558354E-1	2018-03-21  12:25:29,265493	2,105026E-1
2018-03-21  12:25:29,265495	4,558354E-1	2018-03-21  12:25:29,265495	2,105026E-1
2018-03-21  12:25:29,265497	4,558354E-1	2018-03-21  12:25:29,265497	2,062932E-1
2018-03-21  12:25:29,265499	4,558354E-1	2018-03-21  12:25:29,265499	2,062932E-1
2018-03-21  12:25:29,265501	4,515696E-1	2018-03-21  12:25:29,265501	2,062932E-1
2018-03-21  12:25:29,265503	4,515696E-1	2018-03-21  12:25:29,265503	2,020839E-1
2018-03-21  12:25:29,265505	4,515696E-1	2018-03-21  12:25:29,265505	1,978745E-1
2018-03-21  12:25:29,265507	4,515696E-1	2018-03-21  12:25:29,265507	1,936651E-1
2018-03-21  12:25:29,265509	4,473039E-1	2018-03-21  12:25:29,265509	1,936651E-1
2018-03-21  12:25:29,265511	4,515696E-1	2018-03-21  12:25:29,265511	1,936651E-1
2018-03-21  12:25:29,265513	4,558354E-1	2018-03-21  12:25:29,265513	1,894557E-1
2018-03-21  12:25:29,265515	4,515696E-1	2018-03-21  12:25:29,265515	1,852463E-1
2018-03-21  12:25:29,265517	4,515696E-1	2018-03-21  12:25:29,265517	1,852463E-1
2018-03-21  12:25:29,265519	4,515696E-1	2018-03-21  12:25:29,265519	1,852463E-1
2018-03-21  12:25:29,265521	4,473039E-1	2018-03-21  12:25:29,265521	1,852463E-1
2018-03-21  12:25:29,265523	4,558354E-1	2018-03-21  12:25:29,265523	1,810370E-1
2018-03-21  12:25:29,265525	4,430381E-1	2018-03-21  12:25:29,265525	1,768276E-1
2018-03-21  12:25:29,265527	4,430381E-1	2018-03-21  12:25:29,265527	1,726182E-1
2018-03-21  12:25:29,265529	4,387724E-1	2018-03-21  12:25:29,265529	1,768276E-1
2018-03-21  12:25:29,265531	4,430381E-1	2018-03-21  12:25:29,265531	1,684088E-1
2018-03-21  12:25:29,265533	4,515696E-1	2018-03-21  12:25:29,265533	1,726182E-1
2018-03-21  12:25:29,265535	4,473039E-1	2018-03-21  12:25:29,265535	1,684088E-1
2018-03-21  12:25:29,265537	4,345066E-1	2018-03-21  12:25:29,265537	1,641995E-1
2018-03-21  12:25:29,265539	4,387724E-1	2018-03-21  12:25:29,265539	1,641995E-1
2018-03-21  12:25:29,265541	4,430381E-1	2018-03-21  12:25:29,265541	1,641995E-1
2018-03-21  12:25:29,265543	4,430381E-1	2018-03-21  12:25:29,265543	1,641995E-1
2018-03-21  12:25:29,265545	4,473039E-1	2018-03-21  12:25:29,265545	1,557807E-1
2018-03-21  12:25:29,265547	4,387724E-1	2018-03-21  12:25:29,265547	1,557807E-1
2018-03-21  12:25:29,265549	4,430381E-1	2018-03-21  12:25:29,265549	1,515713E-1
2018-03-21  12:25:29,265551	4,473039E-1	2018-03-21  12:25:29,265551	1,515713E-1
2018-03-21  12:25:29,265553	4,473039E-1	2018-03-21  12:25:29,265553	1,515713E-1
2018-03-21  12:25:29,265555	4,430381E-1	2018-03-21  12:25:29,265555	1,473619E-1
2018-03-21  12:25:29,265557	4,430381E-1	2018-03-21  12:25:29,265557	1,431526E-1
2018-03-21  12:25:29,265559	4,515696E-1	2018-03-21  12:25:29,265559	1,431526E-1
2018-03-21  12:25:29,265561	4,473039E-1	2018-03-21  12:25:29,265561	1,431526E-1
2018-03-21  12:25:29,265563	4,515696E-1	2018-03-21  12:25:29,265563	1,431526E-1
2018-03-21  12:25:29,265565	4,387724E-1	2018-03-21  12:25:29,265565	1,389432E-1
2018-03-21  12:25:29,265567	4,387724E-1	2018-03-21  12:25:29,265567	1,389432E-1
2018-03-21  12:25:29,265569	4,515696E-1	2018-03-21  12:25:29,265569	1,347338E-1
2018-03-21  12:25:29,265571	4,473039E-1	2018-03-21  12:25:29,265571	1,305244E-1
2018-03-21  12:25:29,265573	4,387724E-1	2018-03-21  12:25:29,265573	1,347338E-1
2018-03-21  12:25:29,265575	4,387724E-1	2018-03-21  12:25:29,265575	1,305244E-1
2018-03-21  12:25:29,265577	4,345066E-1	2018-03-21  12:25:29,265577	1,305244E-1
2018-03-21  12:25:29,265579	4,473039E-1	2018-03-21  12:25:29,265579	1,263150E-1
2018-03-21  12:25:29,265581	4,515696E-1	2018-03-21  12:25:29,265581	1,263150E-1
2018-03-21  12:25:29,265583	4,387724E-1	2018-03-21  12:25:29,265583	1,221057E-1
2018-03-21  12:25:29,265585	4,387724E-1	2018-03-21  12:25:29,265585	1,221057E-1
2018-03-21  12:25:29,265587	4,387724E-1	2018-03-21  12:25:29,265587	1,221057E-1
2018-03-21  12:25:29,265589	4,430381E-1	2018-03-21  12:25:29,265589	1,178963E-1
2018-03-21  12:25:29,265591	4,473039E-1	2018-03-21  12:25:29,265591	1,136869E-1
2018-03-21  12:25:29,265593	4,387724E-1	2018-03-21  12:25:29,265593	1,094775E-1
2018-03-21  12:25:29,265595	4,387724E-1	2018-03-21  12:25:29,265595	1,136869E-1
2018-03-21  12:25:29,265597	4,387724E-1	2018-03-21  12:25:29,265597	1,136869E-1
2018-03-21  12:25:29,265599	4,430381E-1	2018-03-21  12:25:29,265599	1,136869E-1
2018-03-21  12:25:29,265601	4,473039E-1	2018-03-21  12:25:29,265601	1,052681E-1
2018-03-21  12:25:29,265603	4,387724E-1	2018-03-21  12:25:29,265603	1,010588E-1
2018-03-21  12:25:29,265605	4,387724E-1	2018-03-21  12:25:29,265605	1,010588E-1
2018-03-21  12:25:29,265607	4,387724E-1	2018-03-21  12:25:29,265607	1,052681E-1
2018-03-21  12:25:29,265609	4,345066E-1	2018-03-21  12:25:29,265609	1,010588E-1
2018-03-21  12:25:29,265611	4,430381E-1	2018-03-21  12:25:29,265611	1,010588E-1
2018-03-21  12:25:29,265613	4,387724E-1	2018-03-21  12:25:29,265613	9,264000E-2
2018-03-21  12:25:29,265615	4,345066E-1	2018-03-21  12:25:29,265615	9,264000E-2
2018-03-21  12:25:29,265617	4,387724E-1	2018-03-21  12:25:29,265617	9,684938E-2
2018-03-21  12:25:29,265619	4,345066E-1	2018-03-21  12:25:29,265619	9,684938E-2
2018-03-21  12:25:29,265621	4,473039E-1	2018-03-21  12:25:29,265621	9,264000E-2
2018-03-21  12:25:29,265623	4,387724E-1	2018-03-21  12:25:29,265623	8,843062E-2
2018-03-21  12:25:29,265625	4,302409E-1	2018-03-21  12:25:29,265625	8,843062E-2
2018-03-21  12:25:29,265627	4,387724E-1	2018-03-21  12:25:29,265627	8,422125E-2
2018-03-21  12:25:29,265629	4,302409E-1	2018-03-21  12:25:29,265629	8,843062E-2
2018-03-21  12:25:29,265631	4,387724E-1	2018-03-21  12:25:29,265631	8,422125E-2
2018-03-21  12:25:29,265633	4,387724E-1	2018-03-21  12:25:29,265633	8,001187E-2
2018-03-21  12:25:29,265635	4,345066E-1	2018-03-21  12:25:29,265635	8,001187E-2
2018-03-21  12:25:29,265637	4,302409E-1	2018-03-21  12:25:29,265637	8,001187E-2
2018-03-21  12:25:29,265639	4,217094E-1	2018-03-21  12:25:29,265639	7,580249E-2
2018-03-21  12:25:29,265641	4,345066E-1	2018-03-21  12:25:29,265641	7,580249E-2
2018-03-21  12:25:29,265643	4,345066E-1	2018-03-21  12:25:29,265643	7,159311E-2
2018-03-21  12:25:29,265645	4,387724E-1	2018-03-21  12:25:29,265645	6,738373E-2
2018-03-21  12:25:29,265647	4,302409E-1	2018-03-21  12:25:29,265647	6,738373E-2
2018-03-21  12:25:29,265649	4,345066E-1	2018-03-21  12:25:29,265649	6,738373E-2
2018-03-21  12:25:29,265651	4,345066E-1	2018-03-21  12:25:29,265651	6,738373E-2
2018-03-21  12:25:29,265653	4,345066E-1	2018-03-21  12:25:29,265653	6,317435E-2
2018-03-21  12:25:29,265655	4,387724E-1	2018-03-21  12:25:29,265655	6,317435E-2
2018-03-21  12:25:29,265657	4,387724E-1	2018-03-21  12:25:29,265657	5,896497E-2
2018-03-21  12:25:29,265659	4,345066E-1	2018-03-21  12:25:29,265659	6,317435E-2
2018-03-21  12:25:29,265661	4,302409E-1	2018-03-21  12:25:29,265661	6,317435E-2
2018-03-21  12:25:29,265663	4,302409E-1	2018-03-21  12:25:29,265663	5,475559E-2
2018-03-21  12:25:29,265665	4,387724E-1	2018-03-21  12:25:29,265665	5,475559E-2
2018-03-21  12:25:29,265667	4,302409E-1	2018-03-21  12:25:29,265667	5,054621E-2
2018-03-21  12:25:29,265669	4,217094E-1	2018-03-21  12:25:29,265669	5,475559E-2
2018-03-21  12:25:29,265671	4,345066E-1	2018-03-21  12:25:29,265671	5,475559E-2
2018-03-21  12:25:29,265673	4,302409E-1	2018-03-21  12:25:29,265673	4,633683E-2
2018-03-21  12:25:29,265675	4,302409E-1	2018-03-21  12:25:29,265675	4,633683E-2
2018-03-21  12:25:29,265677	4,217094E-1	2018-03-21  12:25:29,265677	4,633683E-2
2018-03-21  12:25:29,265679	4,302409E-1	2018-03-21  12:25:29,265679	5,054621E-2
2018-03-21  12:25:29,265681	4,302409E-1	2018-03-21  12:25:29,265681	4,633683E-2
2018-03-21  12:25:29,265683	4,345066E-1	2018-03-21  12:25:29,265683	4,633683E-2
2018-03-21  12:25:29,265685	4,302409E-1	2018-03-21  12:25:29,265685	4,633683E-2
2018-03-21  12:25:29,265687	4,302409E-1	2018-03-21  12:25:29,265687	4,212745E-2
2018-03-21  12:25:29,265689	4,387724E-1	2018-03-21  12:25:29,265689	4,633683E-2
2018-03-21  12:25:29,265691	4,302409E-1	2018-03-21  12:25:29,265691	4,212745E-2
2018-03-21  12:25:29,265693	4,302409E-1	2018-03-21  12:25:29,265693	4,212745E-2
2018-03-21  12:25:29,265695	4,217094E-1	2018-03-21  12:25:29,265695	3,370870E-2
2018-03-21  12:25:29,265697	4,302409E-1	2018-03-21  12:25:29,265697	3,370870E-2
2018-03-21  12:25:29,265699	4,302409E-1	2018-03-21  12:25:29,265699	3,791807E-2
2018-03-21  12:25:29,265701	4,302409E-1	2018-03-21  12:25:29,265701	3,370870E-2
2018-03-21  12:25:29,265703	4,302409E-1	2018-03-21  12:25:29,265703	3,370870E-2
2018-03-21  12:25:29,265705	4,174436E-1	2018-03-21  12:25:29,265705	2,949932E-2
