waveform	[0]		[1]	
t0	2018-03-21  12:31:36,208121		2018-03-21  12:31:36,208121	
delta t	2,000000E-6		2,000000E-6	

time[0]	Y[0]	time[1]	Y[1]
2018-03-21  12:31:36,209377	4,430381E-1	2018-03-21  12:31:36,209377	-4,377418E-1
2018-03-21  12:31:36,209379	4,387724E-1	2018-03-21  12:31:36,209379	-4,293230E-1
2018-03-21  12:31:36,209381	4,387724E-1	2018-03-21  12:31:36,209381	-4,293230E-1
2018-03-21  12:31:36,209383	4,387724E-1	2018-03-21  12:31:36,209383	-4,377418E-1
2018-03-21  12:31:36,209385	4,430381E-1	2018-03-21  12:31:36,209385	-4,335324E-1
2018-03-21  12:31:36,209387	4,430381E-1	2018-03-21  12:31:36,209387	-4,335324E-1
2018-03-21  12:31:36,209389	4,345066E-1	2018-03-21  12:31:36,209389	-4,293230E-1
2018-03-21  12:31:36,209391	4,345066E-1	2018-03-21  12:31:36,209391	-4,293230E-1
2018-03-21  12:31:36,209393	4,387724E-1	2018-03-21  12:31:36,209393	-4,251136E-1
2018-03-21  12:31:36,209395	4,430381E-1	2018-03-21  12:31:36,209395	-4,293230E-1
2018-03-21  12:31:36,209397	4,473039E-1	2018-03-21  12:31:36,209397	-4,251136E-1
2018-03-21  12:31:36,209399	4,302409E-1	2018-03-21  12:31:36,209399	-4,251136E-1
2018-03-21  12:31:36,209401	4,387724E-1	2018-03-21  12:31:36,209401	-4,209043E-1
2018-03-21  12:31:36,209403	4,387724E-1	2018-03-21  12:31:36,209403	-4,251136E-1
2018-03-21  12:31:36,209405	4,430381E-1	2018-03-21  12:31:36,209405	-4,209043E-1
2018-03-21  12:31:36,209407	4,473039E-1	2018-03-21  12:31:36,209407	-4,251136E-1
2018-03-21  12:31:36,209409	4,430381E-1	2018-03-21  12:31:36,209409	-4,251136E-1
2018-03-21  12:31:36,209411	4,387724E-1	2018-03-21  12:31:36,209411	-4,209043E-1
2018-03-21  12:31:36,209413	4,387724E-1	2018-03-21  12:31:36,209413	-4,209043E-1
2018-03-21  12:31:36,209415	4,473039E-1	2018-03-21  12:31:36,209415	-4,209043E-1
2018-03-21  12:31:36,209417	4,473039E-1	2018-03-21  12:31:36,209417	-4,209043E-1
2018-03-21  12:31:36,209419	4,387724E-1	2018-03-21  12:31:36,209419	-4,209043E-1
2018-03-21  12:31:36,209421	4,387724E-1	2018-03-21  12:31:36,209421	-4,166949E-1
2018-03-21  12:31:36,209423	4,430381E-1	2018-03-21  12:31:36,209423	-4,166949E-1
2018-03-21  12:31:36,209425	4,387724E-1	2018-03-21  12:31:36,209425	-4,166949E-1
2018-03-21  12:31:36,209427	4,387724E-1	2018-03-21  12:31:36,209427	-4,124855E-1
2018-03-21  12:31:36,209429	4,430381E-1	2018-03-21  12:31:36,209429	-4,124855E-1
2018-03-21  12:31:36,209431	4,430381E-1	2018-03-21  12:31:36,209431	-4,124855E-1
2018-03-21  12:31:36,209433	4,387724E-1	2018-03-21  12:31:36,209433	-4,082761E-1
2018-03-21  12:31:36,209435	4,387724E-1	2018-03-21  12:31:36,209435	-4,082761E-1
2018-03-21  12:31:36,209437	4,430381E-1	2018-03-21  12:31:36,209437	-4,082761E-1
2018-03-21  12:31:36,209439	4,430381E-1	2018-03-21  12:31:36,209439	-4,040667E-1
2018-03-21  12:31:36,209441	4,473039E-1	2018-03-21  12:31:36,209441	-4,082761E-1
2018-03-21  12:31:36,209443	4,387724E-1	2018-03-21  12:31:36,209443	-4,040667E-1
2018-03-21  12:31:36,209445	4,387724E-1	2018-03-21  12:31:36,209445	-4,040667E-1
2018-03-21  12:31:36,209447	4,473039E-1	2018-03-21  12:31:36,209447	-4,040667E-1
2018-03-21  12:31:36,209449	4,473039E-1	2018-03-21  12:31:36,209449	-4,040667E-1
2018-03-21  12:31:36,209451	4,473039E-1	2018-03-21  12:31:36,209451	-3,998574E-1
2018-03-21  12:31:36,209453	4,473039E-1	2018-03-21  12:31:36,209453	-3,998574E-1
2018-03-21  12:31:36,209455	4,430381E-1	2018-03-21  12:31:36,209455	-3,998574E-1
2018-03-21  12:31:36,209457	4,387724E-1	2018-03-21  12:31:36,209457	-3,956480E-1
2018-03-21  12:31:36,209459	4,515696E-1	2018-03-21  12:31:36,209459	-3,914386E-1
2018-03-21  12:31:36,209461	4,515696E-1	2018-03-21  12:31:36,209461	-3,956480E-1
2018-03-21  12:31:36,209463	4,430381E-1	2018-03-21  12:31:36,209463	-3,956480E-1
2018-03-21  12:31:36,209465	4,473039E-1	2018-03-21  12:31:36,209465	-3,956480E-1
2018-03-21  12:31:36,209467	4,430381E-1	2018-03-21  12:31:36,209467	-3,914386E-1
2018-03-21  12:31:36,209469	4,387724E-1	2018-03-21  12:31:36,209469	-3,914386E-1
2018-03-21  12:31:36,209471	4,515696E-1	2018-03-21  12:31:36,209471	-3,914386E-1
2018-03-21  12:31:36,209473	4,515696E-1	2018-03-21  12:31:36,209473	-3,914386E-1
2018-03-21  12:31:36,209475	4,430381E-1	2018-03-21  12:31:36,209475	-3,914386E-1
2018-03-21  12:31:36,209477	4,473039E-1	2018-03-21  12:31:36,209477	-3,914386E-1
2018-03-21  12:31:36,209479	4,387724E-1	2018-03-21  12:31:36,209479	-3,872292E-1
2018-03-21  12:31:36,209481	4,473039E-1	2018-03-21  12:31:36,209481	-3,872292E-1
2018-03-21  12:31:36,209483	4,515696E-1	2018-03-21  12:31:36,209483	-3,872292E-1
2018-03-21  12:31:36,209485	4,473039E-1	2018-03-21  12:31:36,209485	-3,872292E-1
2018-03-21  12:31:36,209487	4,473039E-1	2018-03-21  12:31:36,209487	-3,872292E-1
2018-03-21  12:31:36,209489	4,473039E-1	2018-03-21  12:31:36,209489	-3,872292E-1
2018-03-21  12:31:36,209491	4,387724E-1	2018-03-21  12:31:36,209491	-3,830198E-1
2018-03-21  12:31:36,209493	4,430381E-1	2018-03-21  12:31:36,209493	-3,830198E-1
2018-03-21  12:31:36,209495	4,473039E-1	2018-03-21  12:31:36,209495	-3,788105E-1
2018-03-21  12:31:36,209497	4,430381E-1	2018-03-21  12:31:36,209497	-3,830198E-1
2018-03-21  12:31:36,209499	4,558354E-1	2018-03-21  12:31:36,209499	-3,830198E-1
2018-03-21  12:31:36,209501	4,515696E-1	2018-03-21  12:31:36,209501	-3,830198E-1
2018-03-21  12:31:36,209503	4,473039E-1	2018-03-21  12:31:36,209503	-3,746011E-1
2018-03-21  12:31:36,209505	4,515696E-1	2018-03-21  12:31:36,209505	-3,746011E-1
2018-03-21  12:31:36,209507	4,473039E-1	2018-03-21  12:31:36,209507	-3,746011E-1
2018-03-21  12:31:36,209509	4,515696E-1	2018-03-21  12:31:36,209509	-3,746011E-1
2018-03-21  12:31:36,209511	4,473039E-1	2018-03-21  12:31:36,209511	-3,746011E-1
2018-03-21  12:31:36,209513	4,473039E-1	2018-03-21  12:31:36,209513	-3,746011E-1
2018-03-21  12:31:36,209515	4,515696E-1	2018-03-21  12:31:36,209515	-3,703917E-1
2018-03-21  12:31:36,209517	4,515696E-1	2018-03-21  12:31:36,209517	-3,703917E-1
2018-03-21  12:31:36,209519	4,515696E-1	2018-03-21  12:31:36,209519	-3,703917E-1
2018-03-21  12:31:36,209521	4,473039E-1	2018-03-21  12:31:36,209521	-3,746011E-1
2018-03-21  12:31:36,209523	4,430381E-1	2018-03-21  12:31:36,209523	-3,703917E-1
2018-03-21  12:31:36,209525	4,515696E-1	2018-03-21  12:31:36,209525	-3,703917E-1
2018-03-21  12:31:36,209527	4,473039E-1	2018-03-21  12:31:36,209527	-3,703917E-1
2018-03-21  12:31:36,209529	4,473039E-1	2018-03-21  12:31:36,209529	-3,703917E-1
2018-03-21  12:31:36,209531	4,473039E-1	2018-03-21  12:31:36,209531	-3,703917E-1
2018-03-21  12:31:36,209533	4,430381E-1	2018-03-21  12:31:36,209533	-3,661823E-1
2018-03-21  12:31:36,209535	4,558354E-1	2018-03-21  12:31:36,209535	-3,619729E-1
2018-03-21  12:31:36,209537	4,558354E-1	2018-03-21  12:31:36,209537	-3,619729E-1
2018-03-21  12:31:36,209539	4,558354E-1	2018-03-21  12:31:36,209539	-3,619729E-1
2018-03-21  12:31:36,209541	4,473039E-1	2018-03-21  12:31:36,209541	-3,619729E-1
2018-03-21  12:31:36,209543	4,430381E-1	2018-03-21  12:31:36,209543	-3,619729E-1
2018-03-21  12:31:36,209545	4,558354E-1	2018-03-21  12:31:36,209545	-3,619729E-1
2018-03-21  12:31:36,209547	4,558354E-1	2018-03-21  12:31:36,209547	-3,619729E-1
2018-03-21  12:31:36,209549	4,558354E-1	2018-03-21  12:31:36,209549	-3,577636E-1
2018-03-21  12:31:36,209551	4,515696E-1	2018-03-21  12:31:36,209551	-3,577636E-1
2018-03-21  12:31:36,209553	4,473039E-1	2018-03-21  12:31:36,209553	-3,577636E-1
2018-03-21  12:31:36,209555	4,430381E-1	2018-03-21  12:31:36,209555	-3,535542E-1
2018-03-21  12:31:36,209557	4,473039E-1	2018-03-21  12:31:36,209557	-3,577636E-1
2018-03-21  12:31:36,209559	4,515696E-1	2018-03-21  12:31:36,209559	-3,535542E-1
2018-03-21  12:31:36,209561	4,515696E-1	2018-03-21  12:31:36,209561	-3,535542E-1
2018-03-21  12:31:36,209563	4,515696E-1	2018-03-21  12:31:36,209563	-3,535542E-1
2018-03-21  12:31:36,209565	4,473039E-1	2018-03-21  12:31:36,209565	-3,493448E-1
2018-03-21  12:31:36,209567	4,515696E-1	2018-03-21  12:31:36,209567	-3,535542E-1
2018-03-21  12:31:36,209569	4,473039E-1	2018-03-21  12:31:36,209569	-3,493448E-1
2018-03-21  12:31:36,209571	4,473039E-1	2018-03-21  12:31:36,209571	-3,493448E-1
2018-03-21  12:31:36,209573	4,430381E-1	2018-03-21  12:31:36,209573	-3,451354E-1
2018-03-21  12:31:36,209575	4,558354E-1	2018-03-21  12:31:36,209575	-3,409261E-1
2018-03-21  12:31:36,209577	4,515696E-1	2018-03-21  12:31:36,209577	-3,493448E-1
2018-03-21  12:31:36,209579	4,473039E-1	2018-03-21  12:31:36,209579	-3,493448E-1
2018-03-21  12:31:36,209581	4,515696E-1	2018-03-21  12:31:36,209581	-3,451354E-1
2018-03-21  12:31:36,209583	4,558354E-1	2018-03-21  12:31:36,209583	-3,409261E-1
2018-03-21  12:31:36,209585	4,430381E-1	2018-03-21  12:31:36,209585	-3,409261E-1
2018-03-21  12:31:36,209587	4,601012E-1	2018-03-21  12:31:36,209587	-3,409261E-1
2018-03-21  12:31:36,209589	4,558354E-1	2018-03-21  12:31:36,209589	-3,451354E-1
2018-03-21  12:31:36,209591	4,558354E-1	2018-03-21  12:31:36,209591	-3,409261E-1
2018-03-21  12:31:36,209593	4,601012E-1	2018-03-21  12:31:36,209593	-3,409261E-1
2018-03-21  12:31:36,209595	4,558354E-1	2018-03-21  12:31:36,209595	-3,409261E-1
2018-03-21  12:31:36,209597	4,515696E-1	2018-03-21  12:31:36,209597	-3,367167E-1
2018-03-21  12:31:36,209599	4,473039E-1	2018-03-21  12:31:36,209599	-3,367167E-1
2018-03-21  12:31:36,209601	4,515696E-1	2018-03-21  12:31:36,209601	-3,367167E-1
2018-03-21  12:31:36,209603	4,558354E-1	2018-03-21  12:31:36,209603	-3,367167E-1
2018-03-21  12:31:36,209605	4,558354E-1	2018-03-21  12:31:36,209605	-3,367167E-1
2018-03-21  12:31:36,209607	4,558354E-1	2018-03-21  12:31:36,209607	-3,367167E-1
2018-03-21  12:31:36,209609	4,515696E-1	2018-03-21  12:31:36,209609	-3,325073E-1
2018-03-21  12:31:36,209611	4,515696E-1	2018-03-21  12:31:36,209611	-3,325073E-1
2018-03-21  12:31:36,209613	4,601012E-1	2018-03-21  12:31:36,209613	-3,282979E-1
2018-03-21  12:31:36,209615	4,558354E-1	2018-03-21  12:31:36,209615	-3,282979E-1
2018-03-21  12:31:36,209617	4,643669E-1	2018-03-21  12:31:36,209617	-3,282979E-1
2018-03-21  12:31:36,209619	4,558354E-1	2018-03-21  12:31:36,209619	-3,282979E-1
2018-03-21  12:31:36,209621	4,473039E-1	2018-03-21  12:31:36,209621	-3,282979E-1
2018-03-21  12:31:36,209623	4,515696E-1	2018-03-21  12:31:36,209623	-3,240885E-1
2018-03-21  12:31:36,209625	4,558354E-1	2018-03-21  12:31:36,209625	-3,240885E-1
2018-03-21  12:31:36,209627	4,601012E-1	2018-03-21  12:31:36,209627	-3,240885E-1
2018-03-21  12:31:36,209629	4,601012E-1	2018-03-21  12:31:36,209629	-3,240885E-1
2018-03-21  12:31:36,209631	4,558354E-1	2018-03-21  12:31:36,209631	-3,198792E-1
2018-03-21  12:31:36,209633	4,558354E-1	2018-03-21  12:31:36,209633	-3,198792E-1
2018-03-21  12:31:36,209635	4,558354E-1	2018-03-21  12:31:36,209635	-3,198792E-1
2018-03-21  12:31:36,209637	4,558354E-1	2018-03-21  12:31:36,209637	-3,156698E-1
2018-03-21  12:31:36,209639	4,558354E-1	2018-03-21  12:31:36,209639	-3,198792E-1
2018-03-21  12:31:36,209641	4,558354E-1	2018-03-21  12:31:36,209641	-3,156698E-1
2018-03-21  12:31:36,209643	4,515696E-1	2018-03-21  12:31:36,209643	-3,156698E-1
2018-03-21  12:31:36,209645	4,515696E-1	2018-03-21  12:31:36,209645	-3,114604E-1
2018-03-21  12:31:36,209647	4,601012E-1	2018-03-21  12:31:36,209647	-3,072510E-1
2018-03-21  12:31:36,209649	4,558354E-1	2018-03-21  12:31:36,209649	-3,114604E-1
2018-03-21  12:31:36,209651	4,601012E-1	2018-03-21  12:31:36,209651	-3,114604E-1
2018-03-21  12:31:36,209653	4,515696E-1	2018-03-21  12:31:36,209653	-3,156698E-1
2018-03-21  12:31:36,209655	4,558354E-1	2018-03-21  12:31:36,209655	-3,072510E-1
2018-03-21  12:31:36,209657	4,558354E-1	2018-03-21  12:31:36,209657	-3,072510E-1
2018-03-21  12:31:36,209659	4,558354E-1	2018-03-21  12:31:36,209659	-3,030416E-1
2018-03-21  12:31:36,209661	4,558354E-1	2018-03-21  12:31:36,209661	-3,072510E-1
2018-03-21  12:31:36,209663	4,558354E-1	2018-03-21  12:31:36,209663	-3,072510E-1
2018-03-21  12:31:36,209665	4,558354E-1	2018-03-21  12:31:36,209665	-3,072510E-1
2018-03-21  12:31:36,209667	4,601012E-1	2018-03-21  12:31:36,209667	-3,030416E-1
2018-03-21  12:31:36,209669	4,601012E-1	2018-03-21  12:31:36,209669	-3,030416E-1
2018-03-21  12:31:36,209671	4,601012E-1	2018-03-21  12:31:36,209671	-3,030416E-1
2018-03-21  12:31:36,209673	4,558354E-1	2018-03-21  12:31:36,209673	-3,030416E-1
2018-03-21  12:31:36,209675	4,558354E-1	2018-03-21  12:31:36,209675	-3,030416E-1
2018-03-21  12:31:36,209677	4,601012E-1	2018-03-21  12:31:36,209677	-3,030416E-1
2018-03-21  12:31:36,209679	4,601012E-1	2018-03-21  12:31:36,209679	-3,030416E-1
2018-03-21  12:31:36,209681	4,558354E-1	2018-03-21  12:31:36,209681	-2,988323E-1
2018-03-21  12:31:36,209683	4,515696E-1	2018-03-21  12:31:36,209683	-2,988323E-1
2018-03-21  12:31:36,209685	4,558354E-1	2018-03-21  12:31:36,209685	-2,946229E-1
2018-03-21  12:31:36,209687	4,643669E-1	2018-03-21  12:31:36,209687	-2,946229E-1
2018-03-21  12:31:36,209689	4,643669E-1	2018-03-21  12:31:36,209689	-2,946229E-1
2018-03-21  12:31:36,209691	4,558354E-1	2018-03-21  12:31:36,209691	-2,946229E-1
2018-03-21  12:31:36,209693	4,643669E-1	2018-03-21  12:31:36,209693	-2,904135E-1
2018-03-21  12:31:36,209695	4,643669E-1	2018-03-21  12:31:36,209695	-2,904135E-1
2018-03-21  12:31:36,209697	4,601012E-1	2018-03-21  12:31:36,209697	-2,904135E-1
2018-03-21  12:31:36,209699	4,558354E-1	2018-03-21  12:31:36,209699	-2,904135E-1
2018-03-21  12:31:36,209701	4,601012E-1	2018-03-21  12:31:36,209701	-2,862041E-1
2018-03-21  12:31:36,209703	4,643669E-1	2018-03-21  12:31:36,209703	-2,904135E-1
2018-03-21  12:31:36,209705	4,643669E-1	2018-03-21  12:31:36,209705	-2,862041E-1
2018-03-21  12:31:36,209707	4,601012E-1	2018-03-21  12:31:36,209707	-2,819947E-1
2018-03-21  12:31:36,209709	4,601012E-1	2018-03-21  12:31:36,209709	-2,777854E-1
2018-03-21  12:31:36,209711	4,601012E-1	2018-03-21  12:31:36,209711	-2,819947E-1
2018-03-21  12:31:36,209713	4,643669E-1	2018-03-21  12:31:36,209713	-2,862041E-1
2018-03-21  12:31:36,209715	4,643669E-1	2018-03-21  12:31:36,209715	-2,862041E-1
2018-03-21  12:31:36,209717	4,558354E-1	2018-03-21  12:31:36,209717	-2,777854E-1
2018-03-21  12:31:36,209719	4,686327E-1	2018-03-21  12:31:36,209719	-2,735760E-1
2018-03-21  12:31:36,209721	4,643669E-1	2018-03-21  12:31:36,209721	-2,777854E-1
2018-03-21  12:31:36,209723	4,771642E-1	2018-03-21  12:31:36,209723	-2,777854E-1
2018-03-21  12:31:36,209725	4,643669E-1	2018-03-21  12:31:36,209725	-2,735760E-1
2018-03-21  12:31:36,209727	4,643669E-1	2018-03-21  12:31:36,209727	-2,735760E-1
2018-03-21  12:31:36,209729	4,601012E-1	2018-03-21  12:31:36,209729	-2,735760E-1
2018-03-21  12:31:36,209731	4,686327E-1	2018-03-21  12:31:36,209731	-2,735760E-1
2018-03-21  12:31:36,209733	4,728984E-1	2018-03-21  12:31:36,209733	-2,735760E-1
2018-03-21  12:31:36,209735	4,643669E-1	2018-03-21  12:31:36,209735	-2,693666E-1
2018-03-21  12:31:36,209737	4,601012E-1	2018-03-21  12:31:36,209737	-2,735760E-1
2018-03-21  12:31:36,209739	4,686327E-1	2018-03-21  12:31:36,209739	-2,651572E-1
2018-03-21  12:31:36,209741	4,643669E-1	2018-03-21  12:31:36,209741	-2,693666E-1
2018-03-21  12:31:36,209743	4,728984E-1	2018-03-21  12:31:36,209743	-2,693666E-1
2018-03-21  12:31:36,209745	4,643669E-1	2018-03-21  12:31:36,209745	-2,693666E-1
2018-03-21  12:31:36,209747	4,643669E-1	2018-03-21  12:31:36,209747	-2,693666E-1
2018-03-21  12:31:36,209749	4,601012E-1	2018-03-21  12:31:36,209749	-2,651572E-1
2018-03-21  12:31:36,209751	4,686327E-1	2018-03-21  12:31:36,209751	-2,651572E-1
2018-03-21  12:31:36,209753	4,601012E-1	2018-03-21  12:31:36,209753	-2,609478E-1
2018-03-21  12:31:36,209755	4,643669E-1	2018-03-21  12:31:36,209755	-2,609478E-1
2018-03-21  12:31:36,209757	4,728984E-1	2018-03-21  12:31:36,209757	-2,609478E-1
2018-03-21  12:31:36,209759	4,728984E-1	2018-03-21  12:31:36,209759	-2,609478E-1
2018-03-21  12:31:36,209761	4,643669E-1	2018-03-21  12:31:36,209761	-2,609478E-1
2018-03-21  12:31:36,209763	4,686327E-1	2018-03-21  12:31:36,209763	-2,567385E-1
2018-03-21  12:31:36,209765	4,558354E-1	2018-03-21  12:31:36,209765	-2,567385E-1
2018-03-21  12:31:36,209767	4,728984E-1	2018-03-21  12:31:36,209767	-2,567385E-1
2018-03-21  12:31:36,209769	4,686327E-1	2018-03-21  12:31:36,209769	-2,567385E-1
2018-03-21  12:31:36,209771	4,686327E-1	2018-03-21  12:31:36,209771	-2,567385E-1
2018-03-21  12:31:36,209773	4,728984E-1	2018-03-21  12:31:36,209773	-2,567385E-1
2018-03-21  12:31:36,209775	4,643669E-1	2018-03-21  12:31:36,209775	-2,525291E-1
2018-03-21  12:31:36,209777	4,643669E-1	2018-03-21  12:31:36,209777	-2,525291E-1
2018-03-21  12:31:36,209779	4,643669E-1	2018-03-21  12:31:36,209779	-2,525291E-1
2018-03-21  12:31:36,209781	4,728984E-1	2018-03-21  12:31:36,209781	-2,525291E-1
2018-03-21  12:31:36,209783	4,686327E-1	2018-03-21  12:31:36,209783	-2,525291E-1
2018-03-21  12:31:36,209785	4,686327E-1	2018-03-21  12:31:36,209785	-2,483197E-1
2018-03-21  12:31:36,209787	4,558354E-1	2018-03-21  12:31:36,209787	-2,441103E-1
2018-03-21  12:31:36,209789	4,728984E-1	2018-03-21  12:31:36,209789	-2,483197E-1
2018-03-21  12:31:36,209791	4,728984E-1	2018-03-21  12:31:36,209791	-2,441103E-1
2018-03-21  12:31:36,209793	4,728984E-1	2018-03-21  12:31:36,209793	-2,441103E-1
2018-03-21  12:31:36,209795	4,643669E-1	2018-03-21  12:31:36,209795	-2,399010E-1
2018-03-21  12:31:36,209797	4,643669E-1	2018-03-21  12:31:36,209797	-2,356916E-1
2018-03-21  12:31:36,209799	4,686327E-1	2018-03-21  12:31:36,209799	-2,399010E-1
2018-03-21  12:31:36,209801	4,728984E-1	2018-03-21  12:31:36,209801	-2,441103E-1
2018-03-21  12:31:36,209803	4,601012E-1	2018-03-21  12:31:36,209803	-2,399010E-1
2018-03-21  12:31:36,209805	4,643669E-1	2018-03-21  12:31:36,209805	-2,356916E-1
2018-03-21  12:31:36,209807	4,728984E-1	2018-03-21  12:31:36,209807	-2,356916E-1
2018-03-21  12:31:36,209809	4,728984E-1	2018-03-21  12:31:36,209809	-2,356916E-1
2018-03-21  12:31:36,209811	4,686327E-1	2018-03-21  12:31:36,209811	-2,356916E-1
2018-03-21  12:31:36,209813	4,728984E-1	2018-03-21  12:31:36,209813	-2,356916E-1
2018-03-21  12:31:36,209815	4,643669E-1	2018-03-21  12:31:36,209815	-2,356916E-1
2018-03-21  12:31:36,209817	4,643669E-1	2018-03-21  12:31:36,209817	-2,356916E-1
2018-03-21  12:31:36,209819	4,728984E-1	2018-03-21  12:31:36,209819	-2,314822E-1
2018-03-21  12:31:36,209821	4,728984E-1	2018-03-21  12:31:36,209821	-2,314822E-1
2018-03-21  12:31:36,209823	4,643669E-1	2018-03-21  12:31:36,209823	-2,272728E-1
2018-03-21  12:31:36,209825	4,728984E-1	2018-03-21  12:31:36,209825	-2,272728E-1
2018-03-21  12:31:36,209827	4,601012E-1	2018-03-21  12:31:36,209827	-2,272728E-1
2018-03-21  12:31:36,209829	4,686327E-1	2018-03-21  12:31:36,209829	-2,230634E-1
2018-03-21  12:31:36,209831	4,728984E-1	2018-03-21  12:31:36,209831	-2,230634E-1
2018-03-21  12:31:36,209833	4,728984E-1	2018-03-21  12:31:36,209833	-2,230634E-1
2018-03-21  12:31:36,209835	4,728984E-1	2018-03-21  12:31:36,209835	-2,272728E-1
2018-03-21  12:31:36,209837	4,686327E-1	2018-03-21  12:31:36,209837	-2,272728E-1
2018-03-21  12:31:36,209839	4,686327E-1	2018-03-21  12:31:36,209839	-2,230634E-1
2018-03-21  12:31:36,209841	4,686327E-1	2018-03-21  12:31:36,209841	-2,188541E-1
2018-03-21  12:31:36,209843	4,728984E-1	2018-03-21  12:31:36,209843	-2,188541E-1
2018-03-21  12:31:36,209845	4,771642E-1	2018-03-21  12:31:36,209845	-2,188541E-1
2018-03-21  12:31:36,209847	4,728984E-1	2018-03-21  12:31:36,209847	-2,230634E-1
2018-03-21  12:31:36,209849	4,728984E-1	2018-03-21  12:31:36,209849	-2,230634E-1
2018-03-21  12:31:36,209851	4,643669E-1	2018-03-21  12:31:36,209851	-2,188541E-1
2018-03-21  12:31:36,209853	4,728984E-1	2018-03-21  12:31:36,209853	-2,146447E-1
2018-03-21  12:31:36,209855	4,686327E-1	2018-03-21  12:31:36,209855	-2,146447E-1
2018-03-21  12:31:36,209857	4,728984E-1	2018-03-21  12:31:36,209857	-2,146447E-1
2018-03-21  12:31:36,209859	4,728984E-1	2018-03-21  12:31:36,209859	-2,146447E-1
2018-03-21  12:31:36,209861	4,728984E-1	2018-03-21  12:31:36,209861	-2,146447E-1
2018-03-21  12:31:36,209863	4,686327E-1	2018-03-21  12:31:36,209863	-2,146447E-1
2018-03-21  12:31:36,209865	4,643669E-1	2018-03-21  12:31:36,209865	-2,146447E-1
2018-03-21  12:31:36,209867	4,728984E-1	2018-03-21  12:31:36,209867	-2,104353E-1
2018-03-21  12:31:36,209869	4,728984E-1	2018-03-21  12:31:36,209869	-2,062259E-1
2018-03-21  12:31:36,209871	4,771642E-1	2018-03-21  12:31:36,209871	-2,062259E-1
2018-03-21  12:31:36,209873	4,771642E-1	2018-03-21  12:31:36,209873	-2,062259E-1
2018-03-21  12:31:36,209875	4,686327E-1	2018-03-21  12:31:36,209875	-2,062259E-1
2018-03-21  12:31:36,209877	4,728984E-1	2018-03-21  12:31:36,209877	-2,062259E-1
2018-03-21  12:31:36,209879	4,771642E-1	2018-03-21  12:31:36,209879	-2,020165E-1
2018-03-21  12:31:36,209881	4,771642E-1	2018-03-21  12:31:36,209881	-2,020165E-1
2018-03-21  12:31:36,209883	4,728984E-1	2018-03-21  12:31:36,209883	-2,062259E-1
2018-03-21  12:31:36,209885	4,728984E-1	2018-03-21  12:31:36,209885	-2,062259E-1
2018-03-21  12:31:36,209887	4,728984E-1	2018-03-21  12:31:36,209887	-2,020165E-1
2018-03-21  12:31:36,209889	4,814299E-1	2018-03-21  12:31:36,209889	-1,935978E-1
2018-03-21  12:31:36,209891	4,814299E-1	2018-03-21  12:31:36,209891	-1,978072E-1
2018-03-21  12:31:36,209893	4,728984E-1	2018-03-21  12:31:36,209893	-2,020165E-1
2018-03-21  12:31:36,209895	4,643669E-1	2018-03-21  12:31:36,209895	-1,978072E-1
2018-03-21  12:31:36,209897	4,686327E-1	2018-03-21  12:31:36,209897	-1,978072E-1
2018-03-21  12:31:36,209899	4,814299E-1	2018-03-21  12:31:36,209899	-1,935978E-1
2018-03-21  12:31:36,209901	4,814299E-1	2018-03-21  12:31:36,209901	-1,935978E-1
2018-03-21  12:31:36,209903	4,771642E-1	2018-03-21  12:31:36,209903	-1,935978E-1
2018-03-21  12:31:36,209905	4,728984E-1	2018-03-21  12:31:36,209905	-1,935978E-1
2018-03-21  12:31:36,209907	4,728984E-1	2018-03-21  12:31:36,209907	-1,935978E-1
2018-03-21  12:31:36,209909	4,814299E-1	2018-03-21  12:31:36,209909	-1,935978E-1
2018-03-21  12:31:36,209911	4,771642E-1	2018-03-21  12:31:36,209911	-1,893884E-1
2018-03-21  12:31:36,209913	4,814299E-1	2018-03-21  12:31:36,209913	-1,893884E-1
2018-03-21  12:31:36,209915	4,728984E-1	2018-03-21  12:31:36,209915	-1,893884E-1
2018-03-21  12:31:36,209917	4,771642E-1	2018-03-21  12:31:36,209917	-1,893884E-1
2018-03-21  12:31:36,209919	4,728984E-1	2018-03-21  12:31:36,209919	-1,893884E-1
2018-03-21  12:31:36,209921	4,814299E-1	2018-03-21  12:31:36,209921	-1,893884E-1
2018-03-21  12:31:36,209923	4,814299E-1	2018-03-21  12:31:36,209923	-1,851790E-1
2018-03-21  12:31:36,209925	4,814299E-1	2018-03-21  12:31:36,209925	-1,851790E-1
2018-03-21  12:31:36,209927	4,814299E-1	2018-03-21  12:31:36,209927	-1,893884E-1
2018-03-21  12:31:36,209929	4,728984E-1	2018-03-21  12:31:36,209929	-1,851790E-1
2018-03-21  12:31:36,209931	4,728984E-1	2018-03-21  12:31:36,209931	-1,851790E-1
2018-03-21  12:31:36,209933	4,771642E-1	2018-03-21  12:31:36,209933	-1,851790E-1
2018-03-21  12:31:36,209935	4,856957E-1	2018-03-21  12:31:36,209935	-1,851790E-1
2018-03-21  12:31:36,209937	4,771642E-1	2018-03-21  12:31:36,209937	-1,851790E-1
2018-03-21  12:31:36,209939	4,728984E-1	2018-03-21  12:31:36,209939	-1,809696E-1
2018-03-21  12:31:36,209941	4,728984E-1	2018-03-21  12:31:36,209941	-1,851790E-1
